"","""LEW.STD.1""","""LEW.STD.2""","""LEW.STD.3""","""LEW.STD.4""","""LEW.STD.5""","""WKY.STD.1""","""WKY.STD.2""","""WKY.STD.3""","""WKY.STD.4""","""WKY.STD.5""","""LEW.CAF.1""","""LEW.CAF.2""","""LEW.CAF.3""","""LEW.CAF.4""","""LEW.CAF.5""","""WKY.CAF.1""","""WKY.CAF.2""","""WKY.CAF.3""","""WKY.CAF.4""","""WKY.CAF.5"""
"10932162",6.69300029473718,6.70306071113928,6.67213056818001,6.54366951404236,6.60939823345634,7.11490537639957,7.20957764983404,7.14571835086565,7.39286449138706,7.54921595011779,6.96840470136811,6.81013184507605,6.84529496991617,5.86772111547195,6.64598675137533,7.16622552685196,7.11412590749918,6.72482814299241,6.76960060556838,7.15129514414818
"10934071",10.8146175457297,10.9175681216724,10.8122428575819,10.9056408886786,11.0510343780548,9.12353399107653,10.4052728005609,10.0438731517995,10.1433811512533,10.8659487258687,10.9259839139509,11.1376311938218,10.8712457784736,10.5504617555018,11.0359149737956,9.21834837482172,9.48315854254791,9.11031698577667,9.55178390577948,9.89859257228981
"10748763",6.21288157959419,6.73856908964713,6.91090683258588,6.58256307315761,7.00367005181295,6.73706257549676,6.64170074553048,6.97876731449286,6.68608118520156,6.65715170157749,6.47180777208637,6.97810449793986,6.71755165162272,6.84505765952912,6.80366056030809,6.75739312511896,6.65789492930445,7.02544171990244,6.72220942599345,6.91147933697418
"10781353",7.94531220188008,8.19949311817904,8.05879454873846,7.86689475271096,7.9066556017788,8.10253924379978,7.84309465865832,8.27536848734978,7.7994100657088,7.76915223695446,7.944306661508,8.22100032241861,7.96841320800892,7.97846194947035,7.95828058603321,7.81149182373735,8.01799715756872,7.84253723726103,8.06449842516326,7.79384665031599
"10938826",4.36464917658628,4.26510772733504,4.36100439363505,4.25180080989219,4.36316921750717,4.53084883767036,4.63685166381636,4.33093325274944,4.64176375921079,4.56735648449929,4.30983016846649,4.30476478026186,4.35954812302842,4.24844370619888,4.50463004645648,4.38206362647649,4.42739567327708,4.63732914624824,4.55094338441751,4.24668202178723
"10939797",6.23753081575908,6.35582382264599,6.33174511910186,6.21223728437623,6.20123964797209,6.29522212750628,6.51816920567461,6.4276779269494,6.51869263326913,6.71471475593125,6.50842402667594,6.30379758124222,6.54791266407321,6.19050387752809,6.09253747503993,6.39413269159446,6.45386970205772,6.29428484745389,6.46552518181938,6.39269586215979
"10939989",8.87579594928615,8.64048646036831,8.65510254092125,8.39033918059967,8.15175942744102,8.51312090975298,8.3820164098807,8.55041696402697,9.07995823211872,8.33248437933191,9.16661298099545,8.73223038686698,8.6970960577838,8.26454259038477,8.64721715404084,8.1433506757672,8.67294978264983,9.03189168639205,7.94790361990033,8.27849824901437
"10766505",4.77440042579818,4.85311993872529,5.04358302156859,4.64317637692078,4.49682325265012,4.78933141107693,4.82288515729405,5.35441322678095,4.82078686461896,4.71194770683754,4.96473734501122,5.17303473316868,5.00919765701693,4.83016691620373,4.76832112649699,4.68829893998509,4.92800275787902,4.89494182882689,4.75832402873151,4.56701369659559
"10913203",8.59986639622197,9.03704655635993,8.92377238301829,8.49530540315513,8.4271487011369,8.43242359824671,8.19534501815088,8.09806225844989,8.10169641914158,8.1417276695535,8.60879990218015,8.78667654798362,8.47221363001801,8.49045838402591,8.41733344588885,8.2269639921777,8.18479006370168,8.00140174427934,8.20698092836052,8.15138177696727
"10911522",6.34280598419049,6.03144198046878,6.41038187159706,6.10986091681422,6.34621593603373,6.06669490658066,6.36624960335866,6.03611264001126,5.96686952287117,5.91234838495884,6.05983750870478,6.32106361453081,6.33714230760295,6.05061057554366,6.34082902853871,6.24330874014251,6.07360757454794,6.03603933430736,5.98789337467895,5.88584901059593
"10886784",7.39682225863371,7.28086841042996,7.30286064980155,7.28495558586123,7.26053184367471,7.38863343832864,7.46556796509442,7.71283657614975,7.40570789868293,7.35190861388352,7.7552130151175,7.63131679867173,7.60247169128134,7.316428114951,7.44500063260651,7.57387324041333,7.50239106108562,7.89181596462629,7.46067458932331,7.32485607902292
"10815913",8.54963546837276,8.41636811248063,8.44154493158603,8.47127114429507,8.87677163695948,8.52389529990871,8.10284500968309,8.03028823167799,8.443423228557,8.20284523600446,8.31074715072162,8.21406793385443,8.48178975267851,8.82436219397076,8.72250282163082,8.28962193773311,8.45275698666292,8.61614858761435,8.60597072956161,8.58399613446628
"10760842",7.4469782368012,7.20066822187053,7.39420726253004,7.45763813044091,7.31586350211538,7.50178281498027,7.1287012895112,7.41880410729209,7.35769615300249,7.21109998428172,7.44127125833473,7.51299077846927,7.52556542780215,7.24694202890574,7.21471885868096,7.23190438128743,7.31123104345673,7.37442175520001,7.21546007443134,7.33053580817939
"10854084",6.53267438425864,6.69666351321636,6.48935016362903,6.75298675503007,6.31846652209271,6.37653539043754,6.49541294031573,6.73944791549732,6.43679188115859,6.46607170039858,6.6550831727207,6.63437633108808,6.78636797760148,6.45688712169441,6.36023408086212,6.36058601494799,6.37995715570392,6.20938864368527,6.37621622154242,6.3566853102824
"10835987",6.59168262363295,6.3807140421343,6.63989493783847,6.29356713650084,6.27063738785527,5.62472168715069,5.73445013755408,5.9916371481389,5.78925312635253,5.75955233546512,6.28124883326576,6.25902718979328,6.37734773818547,6.17583794527246,6.11538776912747,5.59502057725764,5.69800019529877,6.01927630601016,5.62846173027784,5.66253262964866
"10932164",7.57854862105749,7.48836324274508,7.20904417705174,6.95893892936727,7.01512068274172,7.67709373147593,8.31124568271987,7.5453103357857,7.90427822877551,7.86542246097927,7.41386103837159,7.02421508845044,6.98241402547313,6.25744094051019,6.87619530774065,7.75876384444619,7.43081910515614,6.9556817799648,7.31276667694145,7.69925315586242
"10932578",6.23395470666301,6.41276060582134,6.24829017524837,6.10913939904543,6.04943700906275,6.05862060359397,6.40056786225515,6.31240649797581,6.18598247624095,6.13574602789412,6.21324346021089,6.32328402940236,5.99725370065675,5.89393565198515,6.04547579975542,6.28011315329382,6.27000809369777,6.27740584760851,6.04527200627921,6.24784863436878
"10781982",7.842222921595,8.27782383662068,8.41097159132162,7.85140865190819,7.89714909310876,8.2238107548513,7.78014527156746,8.07451953987324,8.24951982997744,7.94795206045773,7.86332728412544,7.92641511118293,7.80754748816167,7.75789888500976,7.95796102111718,7.89282352821677,8.00845936332552,8.06422731717919,8.02869319707191,7.95169549707436
"10887092",6.37863600607634,6.3822293592175,6.31374722741543,6.24843039751862,6.00931782350635,6.34514719702654,6.3997515780572,6.70004410794674,6.33141355768643,6.28333726170877,6.51076270568785,6.61760998049025,6.63714464244665,6.31232100562365,6.31581834327503,6.60718919209923,6.32991006578239,6.55707962914251,6.64320178733115,6.11875709578136
"10764365",6.24125383431348,6.03066827336593,5.97629918523224,5.56049920045505,5.99593595700254,5.23079058324386,5.65303584614165,5.10236691229355,5.81369935848862,5.17877847256713,6.00358537581252,6.54301809061477,6.15569155984056,5.86385770926651,6.09407275415837,5.20983551644905,5.61140255355597,6.2172146987382,5.40885906963498,5.51887491681749
"10869474",7.11558735520504,7.02945448724879,7.04146280397788,7.18220239926994,6.91518365120316,6.83990701107172,6.76313666494106,7.08631420343878,7.23348348150677,6.91619665154455,7.10744344042243,7.23315571149384,7.16740717224957,6.86487869176378,6.94692163792988,7.08198999643112,6.95636146316587,6.88357000515516,6.799772130122,6.92627420892946
"10787029",8.96387124382021,8.89429788161356,8.85939898346664,9.04358227334619,8.82996029139744,8.70421453912035,8.83526720868889,9.00426280408507,9.06773344889966,8.77650083147974,9.08124880636069,9.18698085808991,9.0564085200812,8.88781011855776,8.79272100918695,8.86756973629965,8.7384396084646,9.05697784607909,8.87552628814608,8.81692788422592
"10781976",6.96996367398395,7.36160387960975,7.45317812514811,7.10319072604382,7.03825550055738,7.21133442154788,6.98872548577293,7.11820365516791,7.19712037091679,7.34383667113601,6.91373955933348,6.97047780416032,6.81044996296586,7.03607771306656,7.25006336299492,7.0942413267043,7.27977083549185,7.22392656660247,7.19254460431577,7.35417944974212
"10810152",8.25614860294583,8.18396804530326,8.02144440081629,7.97159612551738,7.86634869261177,8.18247990418382,8.70240097623203,8.59670872863154,8.4448640304286,8.49475972999717,8.2688583666128,8.46468790876075,7.98469354995202,7.84706218654359,8.00926874838143,8.21083196654406,8.29686726596638,8.29455155932916,8.29249861043111,8.27098809284229
"10861654",7.9196679363249,7.54491331499112,7.55296134328585,7.31846721463746,7.28536526141186,8.07831872522461,8.39692524422333,7.59615055971353,8.19169713899668,8.30057175965387,8.0897880237103,8.17502854191046,7.61789866509208,7.80609634457245,7.77582775909678,7.86282864872849,7.88615838009147,8.33247461016349,8.1119770763945,8.21755107323093
"10877992",5.44392551471613,5.55176856247563,5.50253515544601,5.65102955388075,5.74299989347925,5.4427280129496,5.39481893844037,5.71580316914415,5.72606380519269,5.77957579479808,5.54763341435475,5.46273166037173,5.69418055059792,5.63086779491564,5.39916440305208,5.5434257532263,5.56912829088876,5.72779983378586,5.73914829197634,5.4513996094579
"10742192",7.74203600841111,7.6627879935255,7.5218930577184,6.91578843115599,7.35468296550554,7.42599389960254,8.09336959210667,7.56188949800714,7.60978176837886,8.15977635452955,7.60948817344805,7.03303889384689,7.37065004948722,7.15654099003282,7.50300235919137,7.55732350729924,7.43988343241533,6.82381972136557,7.2814103273175,7.51414387987829
"10937311",6.3254895845114,6.05564719176856,6.05007186401863,6.30311050728815,6.23322224938822,6.0648429397878,6.17502619220068,6.1012182177189,6.16348965916898,6.28570374385208,6.30381626029537,6.07244867415301,6.24912532582632,6.18449290428529,6.0715885660996,6.27673707856884,6.28734474540819,6.30811949320087,6.18102417726437,6.23322224938822
"10886844",5.5230947361066,5.29056019785547,5.25863418198776,5.3357532190924,5.27627433618969,5.42862530665858,5.37020283914037,5.63177825149461,5.56328588971289,5.42439291429743,5.5188583019723,5.5526803792133,5.4026219740234,5.28381483330362,5.30673830806643,5.63533973564829,5.43706857813844,5.41511292506639,5.42735156781567,5.35241079176209
"10887104",4.7912216350013,4.99548632673354,5.12243332361429,5.36046503918588,5.31907789609362,5.2262107806286,5.11965161538261,5.16301394957649,4.99054837588577,5.32432082750701,5.41853534476987,5.35409176122027,5.17725593781238,5.13629677368485,5.10110722910736,5.10057900588645,4.97971063388597,4.9819588982043,5.07640619624305,4.99039421206922
"10928989",6.74619327785152,6.54962912990777,6.76935502656103,6.91465708755129,6.80929209100822,6.63831448204606,6.58733795725055,6.8360549722037,6.71893229388158,6.56907463209646,6.85798581120311,6.81944454461768,6.84421346238583,6.6033091110816,6.75398235816253,6.494633670783,6.53928239047409,6.85643334481112,6.65641218157695,6.64576527834469
"10794444",7.69047686992177,7.88329205082234,7.73929925880858,7.39639196073202,7.45530082856275,7.49678169175687,6.48284667820702,7.41962858405806,7.33848920212134,7.19277066309468,7.70218951605063,7.82310818063243,7.49518289166936,7.974263743901,7.5229279561661,6.52953130294353,7.36260094730571,7.52692873251459,7.47137949275915,7.51055579862566
"10835985",5.81304152949251,5.54477202193239,5.36222021698773,5.32988735820095,5.39571990028836,4.96398815347224,4.80270273042157,4.94215748005001,5.05830748531141,4.91473677420322,5.58123052517362,5.48513101021576,5.48664809882339,5.65566940003837,5.78441718361419,5.02494569766867,4.95284694106904,5.17309090778626,4.7993557192986,4.76498705721464
"10719956",9.67545673100509,9.59714946001296,9.66122786062831,9.66674486678657,9.77042059419375,9.70906927261673,9.12804578997859,9.33453054328383,9.6131002639831,9.53119861431511,9.4402356499431,9.36274447711551,9.42493018325411,9.69674958223767,9.76549810313263,9.33258981976552,9.52527037456854,9.71968778964382,9.52691836435174,9.57015565781855
"10809524",9.42093496049121,9.7013794282058,9.68148286452837,9.79349149291112,10.397875191823,9.87315643838676,11.1269255614647,11.0418240680459,10.7086098532503,11.6734557457896,9.69230871451066,9.60134172849665,9.92965753778186,9.73803745712643,10.3337856145574,10.5101531674481,10.3910503637879,9.80481226489986,10.724584682973,10.9630279681735
"10798473",7.76153989239796,7.82853467372385,7.93875326350813,7.97997207186182,7.8461269169265,7.70858464264873,7.74010653436616,8.23847206733386,7.9949094404039,7.86894568896808,7.91449913621014,8.13797973527645,8.00193013339045,7.72555453220304,7.86788110063375,7.98984090517318,7.69697438879095,7.93960563137936,8.03406582977515,7.89605381924805
"10812412",10.9053408351237,10.835538464671,10.9274385090248,10.9589567215631,11.1174421729281,10.7616336411798,10.6037326418126,10.7964455216044,10.8416335041063,10.6876595524494,10.7333322291729,10.8220365451686,10.89516778798,10.9557792122531,11.0314292647424,10.6881991867489,10.5414858555108,10.7151392523108,10.5915017081811,10.7372125371711
"10897161",6.67898613090699,6.82662711118116,6.8179348711136,6.94961334932335,6.61384339839285,7.39217692402473,7.27067574581554,7.18427588033448,7.31618065437898,7.27496982994097,6.97121639622777,6.94550107338103,6.72873271077528,6.84744663921349,6.91051295310817,7.11614828585913,7.58199303707158,7.55382902627806,7.31354179011052,7.16710104675468
"10915310",7.79673986327793,7.53137644623498,7.62261708885067,7.83918481414418,7.88902253161471,7.91328869870738,7.52272550896615,7.77878518995068,7.70113908052989,7.70101466291377,7.50956249019558,7.34853890276095,7.73561920203173,8.11261704638781,8.01177372357226,7.59724769612504,7.5556600611927,7.81395536875194,7.72300334647507,7.70222387019889
"10750277",8.36082308644517,8.37459863502072,8.3338660851775,8.44544994350825,8.28221690078123,8.65834398880779,8.68037260754208,8.73086319471902,8.93456732434602,8.847717240917,8.358151478904,8.60500829126115,8.36052521009474,8.21954171705266,8.4621571340202,8.62128725592981,8.53722712967849,8.6928408467955,8.73130320050477,8.7568552059418
"10703764",6.87166269583727,6.98278267368508,7.30283261385863,7.02005601264625,6.72101836033402,6.9259405179358,7.80204605258834,7.92194291773343,7.8168669938187,8.45298002038203,7.34854903213224,7.95825280073813,7.53981211613187,6.80568295874514,7.18852406593969,7.50420997590744,7.42155992899282,6.96945081584885,7.48838598267086,7.96936129340548
"10761037",7.16390890883633,7.51963418645854,7.37700446281423,7.32407402057883,7.30200777373067,7.07664856222685,7.41148729216009,7.00420456325312,7.06185959910066,7.25715193888007,7.33738384580563,7.28699833695151,7.47611246109651,7.47222199385973,7.42634251170333,7.11597810249934,7.25261982764597,7.2743237856428,7.1901281713257,7.25853573216492
"10881671",11.6437058768202,11.7809382383159,11.6756459369034,11.5901259776509,11.5817466258853,11.5834207306898,11.8278274878531,11.9455632444825,11.3832164709127,11.7928964804079,11.6160963874371,11.7784600393482,11.7429499011854,11.3970942643068,11.5447438239467,11.4914788387441,11.6104398643224,11.1415520263697,11.4969543618451,11.5630837535704
"10894227",8.18216317178387,7.90479605123824,8.16488989068781,7.96414899086511,8.15424216288134,7.85281716227438,7.69686852563029,7.7140800417064,7.88035207056442,7.60887289922926,7.90637854852682,7.59909475157806,8.02652014804024,8.12281047227048,8.14434444934853,7.59670157829977,7.70867136546454,7.91843236236685,7.9594172699213,7.75082481774609
"10915486",6.03467108522177,6.05995920467513,5.80277989060089,5.83130087056151,5.83217594427496,5.86396303023771,5.91000444117409,6.2893879777877,5.88445192892375,5.9418915245234,6.08501708198254,5.8993553276361,5.83728382756846,5.75352414861015,5.99531313567255,5.98967432243911,6.09421219872869,6.1665030582158,6.08520461737259,5.88126526714767
"10843761",9.96209791175668,9.69929998061574,9.78690885260315,9.72402485494261,9.85153157717403,9.47751599374008,9.69611436088382,9.30484116135654,9.63524859332805,9.51382094524522,9.72090762576281,9.67285062693221,9.77803237477111,9.92237512042399,10.020967786906,9.68756925867233,9.54698540993067,9.69294062417874,9.50362164067798,9.56035156038435
"10828378",7.63868588737533,7.45905198209354,7.58922548544721,7.58342261391695,7.43854408659769,7.38952792611259,7.30669958867026,7.49456206921143,7.49725523829058,7.30175821215759,7.71595029036917,7.6339722709068,7.59961500688958,7.12424608277202,7.41834273532464,7.43892101736303,7.56021775464032,7.3298308718511,7.37942597509627,7.28755314970504
"10750539",8.00364185437917,7.58973856511687,7.65195139363866,7.71700929789475,8.28036957786588,8.06480386721362,7.51298423583035,7.58023006000943,8.10443907583321,7.92649805976672,7.60703450406745,7.39852410694402,7.93845843902607,8.3599259377724,8.5159422555099,7.5833752311938,7.80530146845757,8.00366519633758,7.92032001130453,8.10844821192844
"10726726",10.6297201754822,10.8784396777949,10.7157310613927,10.4917086256253,10.6571661079183,10.7640760911782,11.0833799115979,10.82154982047,10.9833640468706,10.7941853324291,10.7711519057135,10.8002972225473,10.4671767840261,10.5059884078115,10.9388883778454,10.9365579354421,10.7553869271373,10.3771900435082,10.7399057172019,10.914081863546
"10790692",8.56840707443662,8.6293862699058,8.48196934443772,8.42279944932036,8.57622301529762,8.65510049787139,8.39243503216608,8.50024732175504,8.05370290328749,8.28351610499943,8.35983496736631,8.23801545359651,8.40069640705927,8.56048327674778,8.48463117689312,8.34406182569398,8.5624444486335,8.41076565264559,8.42032964000756,8.34857049833316
"10736057",9.19226826811962,9.28679575908426,9.19403818368183,10.2823385805394,9.35790191765223,9.01382809726547,9.09936223801316,9.11413380962041,8.90499098277682,8.97950732154553,9.65187721445358,9.27820228083287,9.62274351660152,9.49470523411902,9.20612485344034,8.9312417334939,9.27091319962535,8.86286045275994,9.3625705571859,9.30311942583652
"10748958",9.99597600508901,9.83811155474838,9.82736616765093,9.74699118634488,9.80230750976227,9.77985934691282,9.48078799876025,9.55108051625356,9.5081875506069,9.50224713951286,9.91342200949573,9.86852280455654,9.90699508831228,9.91609971685428,9.71536196512641,9.72830905723113,9.74144662052455,9.73921220535628,9.52740241509632,9.5356947394051
"10711733",10.2487154086898,10.7019912926544,10.5771921002045,10.3588382011032,10.332620979285,10.6292313879276,10.2670595122509,10.5228784799189,10.3583346136173,10.3299625625054,10.2575203569529,10.5376621601574,10.2339105069306,10.1847829253414,10.1716802782692,10.4341063013131,10.5341260550756,10.5923070914524,10.5567857197914,10.5867545951484
"10706637",8.19214367916154,8.52512525854309,8.19020182897749,7.57977257968805,8.14795569398436,9.28893544164554,9.48217982483466,8.60219934615859,9.23971378266876,9.10495610621868,7.91564825387429,7.68122643355584,7.56910451078281,8.08564784994302,8.15294049038775,8.88967336791858,8.97604340613153,8.93044367629525,9.07723649205463,8.90860893034876
"10879480",5.53857548094361,5.37134796048534,5.6342325948611,5.53786818469974,5.62093367226028,5.65115297102292,5.71034448595124,5.88589788890898,5.78151437980064,5.82346797281698,5.68487432740148,5.77077316717687,5.44920625283539,5.54568629452652,5.62118736425192,5.69458211987971,5.64587346979448,5.91506463131796,5.76799835519199,5.70015337539609
